baseA,baseB,gap0,gap_sim,gap_reale,err,drift,gara,L,A,B
96.67157142857144,96.71142857142856,0.9149999999999636,1.1142857142856857,15.449000000000524,13.956142857143277,14.53400000000056,Cina,31,COL,HUL
96.71142857142856,96.78121428571428,1.981999999999971,2.3309285714285437,-40.45600000000013,42.94585714285677,42.4380000000001,Cina,31,HUL,LAW
96.78121428571428,96.76957142857142,1.2179999999998472,1.1597857142855474,0.7879999999995562,0.4764285714318248,0.430000000000291,Cina,31,LAW,HAD
96.76957142857142,97.1572857142857,6.3270000000002256,8.265571428571633,9.666000000000167,1.385428571428747,3.338999999999942,Cina,31,HAD,SAI
97.1572857142857,97.20714285714286,10.157999999999449,10.407285714285194,8.631999999999607,1.320642857141138,1.52599999999984,Cina,31,SAI,LIN
98.08521428571429,98.09064285714284,2.813999999999396,2.8411428571422306,1.46100000000024,1.08371428571445,1.352999999999156,Cina,31,BOT,PER
94.85842857142858,94.82128571428572,7.572000000000116,7.386285714285776,6.734000000000378,1.3604999999979555,0.8379999999997381,Cina,36,ANT,RUS
94.82128571428572,95.22757142857144,6.123999999999796,8.155428571428445,13.329999999999927,5.534571428569507,7.206000000000131,Cina,36,RUS,HAM
95.22757142857144,95.28471428571429,0.5519999999996799,0.837714285713929,1.126999999999498,0.15214285714228026,0.5749999999998181,Cina,36,HAM,LEC
95.28471428571429,96.15671428571429,19.027000000000044,23.387000000000043,19.101000000000568,4.152071428569798,0.0740000000005238,Cina,36,LEC,BEA
96.15671428571429,96.172,2.4440000000004147,2.520428571428966,2.673999999999978,0.043571428570430726,0.2299999999995634,Cina,36,BEA,VER
96.172,96.44757142857144,4.612999999999374,5.990857142856569,2.951000000000022,2.812000000001717,1.6619999999993524,Cina,36,VER,GAS
96.44757142857144,96.7842857142857,8.614000000000487,10.297571428571814,13.08599999999933,2.613785714286678,4.471999999998843,Cina,36,GAS,LAW
96.7842857142857,96.74971428571428,0.7879999999995562,0.6151428571425015,0.9909999999999854,0.5019285714288344,0.2030000000004292,Cina,36,LAW,HAD
96.74971428571428,97.19614285714286,9.666000000000167,11.898142857143014,13.07300000000032,1.126999999999498,3.407000000000153,Cina,36,HAD,SAI
97.19614285714286,97.15507142857145,8.631999999999607,8.426642857142468,8.458999999999833,0.17271428571348224,0.1729999999997744,Cina,36,SAI,LIN
97.15507142857145,95.898,5.9210000000002765,-0.3643571428569032,-0.9619999999995344,0.6415714285703871,6.882999999999811,Cina,36,LIN,COL
95.898,97.05014285714286,8.32800000000043,14.088714285714744,12.554999999999382,0.5751428571438737,4.226999999998952,Cina,36,COL,OCO
97.05014285714286,98.11642857142856,1.1979999999994106,6.529428571427971,11.561000000000604,4.073000000002139,10.363000000001191,Cina,36,OCO,BOT
98.11642857142856,98.34928571428571,1.46100000000024,2.625285714285951,1.0689999999995052,1.3170000000027358,0.3920000000007348,Cina,36,BOT,PER
92.41762264150944,92.44543396226416,1.3449999999993452,1.484056603772956,-20.50999999999931,21.99405660377397,21.854999999998658,Giappone,15,PIA,RUS
92.44543396226416,92.64964150943396,3.356999999999971,4.378037735848977,2.30199999999968,2.07603773585015,1.055000000000291,Giappone,15,RUS,ANT
92.64964150943396,92.82364150943395,0.1950000000006184,1.0650000000005804,22.449999999999815,21.38499999999931,22.2549999999992,Giappone,15,ANT,LEC
92.82364150943395,92.75824528301888,1.0230000000001382,0.6960188679246926,0.91399999999976,0.2179811320747831,0.1090000000003783,Giappone,15,LEC,NOR
92.75824528301888,92.84645283018868,1.293999999999869,1.7350377358489482,-19.042999999999665,20.77803773584492,20.336999999999534,Giappone,15,NOR,HAM
92.84645283018868,93.28303773584904,7.046999999999571,9.22992452830141,10.606999999999973,1.377075471698845,3.5600000000004,Giappone,15,HAM,GAS
93.28303773584904,93.40662264150944,3.9450000000006185,4.562924528302517,2.963999999999942,1.59892452830627,0.9810000000006768,Giappone,15,GAS,VER
93.40662264150944,93.93943396226416,6.980999999999767,9.645056603773426,35.574000000000524,25.928943396229442,28.593000000000757,Giappone,15,VER,OCO
93.93943396226416,94.00043396226415,3.962999999999738,4.267999999999702,4.237999999999374,0.029999999998835847,0.2749999999996362,Giappone,15,OCO,LIN
94.00043396226415,94.3062075471698,0.1980000000003201,1.7268679245285767,-2.407999999999447,4.1348679245302264,2.605999999999767,Giappone,15,LIN,HAD
94.3062075471698,94.12743396226416,1.3989999999994325,0.5051320754711526,-19.476000000000568,19.981132075471578,20.875,Giappone,15,HAD,LAW
94.12743396226416,94.24103773584903,0.956000000000131,1.5240188679246245,23.006000000000313,21.481981132074907,22.050000000000185,Giappone,15,LAW,COL
94.24103773584903,94.21460377358493,0.4160000000001673,0.283830188679488,-21.67200000000048,21.955830188678192,22.088000000000648,Giappone,15,COL,BOR
94.21460377358493,94.38084905660376,1.688000000000102,2.5192264150943657,22.220000000000255,19.96931132075315,20.532000000000153,Giappone,15,BOR,BEA
94.38084905660376,94.45243396226417,2.3729999999995925,2.7309245283015287,-21.710000000000036,24.709462264148897,24.08299999999963,Giappone,15,BEA,HUL
94.45243396226417,94.70162264150945,1.8330000000005384,3.078943396226933,5.4099999999998545,2.3310566037698663,3.576999999999316,Giappone,15,HUL,SAI
94.70162264150945,94.68064150943395,1.8499999999994543,1.745094339622142,2.613000000000284,0.8679056603787103,0.7630000000008295,Giappone,15,SAI,ALB
